class_hchId,ORPHAcode,preferredTerm
181,231413,Variant of Guillain-Barré syndrome
181,2103,Guillain-Barré syndrome
181,48162,Lewis-Sumner syndrome
181,2932,Chronic inflammatory demyelinating polyneuropathy
181,639,Polyneuropathy associated with IgM monoclonal gammopathy with anti-MAG
181,3437,Vogt-Koyanagi-Harada disease
181,71279,CANOMAD syndrome
181,540,Familial hemophagocytic lymphohistiocytosis
181,79476,Griscelli syndrome type 1
181,624190,Paraneoplastic isolated brainstem encephalitis
181,217253,NMDA receptor encephalitis
181,623615,Autoimmune limbic encephalitis
181,624199,Non-specific autoimmune brainstem encephalitis with characteristic antibodies
181,624216,Non-specific autoimmune brainstem encephalitis without characteristic antibodies
181,622014,Autoimmune encephalitis
181,163921,Posttransplant acute limbic encephalitis
181,324625,Chikungunya
181,99825,Nipah virus disease
181,217260,Progressive multifocal leukoencephalopathy
181,263524,Acute necrotizing encephalopathy of childhood
181,324632,Hendra virus infection
181,98252,Infectious encephalitis
181,98255,Chronic encephalitis
181,97275,Encephalitis
181,391343,Fatal post-viral neurodegenerative disorder
181,48435,Postinfectious vasculitis
181,449427,IgG4-related pachymeningitis
181,102005,Brain inflammatory disease
181,59298,Schilder disease
181,592850,Neuromyelitis optica spectrum disorder with anti-AQP4 antibodies
181,592869,Neuromyelitis optica spectrum disorder without anti-MOG and without anti-AQP4 antibodies
181,592856,Neuromyelitis optica spectrum disorder with anti-MOG antibodies
181,71211,Neuromyelitis optica spectrum disorder
181,228157,Marburg acute multiple sclerosis
181,228165,Baló concentric sclerosis
181,477738,Pediatric multiple sclerosis
181,228145,Multiple sclerosis variant
181,284448,CLIPPERS
181,182064,Rare neuroinflammatory or neuroimmunological disease
181,556985,Early-onset calcifying leukoencephalopathy-skeletal dysplasia
181,610573,CLCN6-related childhood-onset progressive neurodegeneration-peripheral neuropathy syndrome
181,569274,Multiple mitochondrial dysfunctions syndrome type 5
181,684290,Hypertrophic olivary degeneration
181,621758,Fibrosis-neurodegeneration-cerebral angiomatosis syndrome
181,569290,Multiple mitochondrial dysfunctions syndrome type 6
181,478029,Combined oxidative phosphorylation defect type 29
181,363717,Alexander disease type I
181,363722,Alexander disease type II
181,58,Alexander disease
181,803,Amyotrophic lateral sclerosis
181,481,Kennedy disease
181,167,Chédiak-Higashi syndrome
181,1466,COFS syndrome
181,90321,Cockayne syndrome type 1
181,90322,Cockayne syndrome type 2
181,90324,Cockayne syndrome type 3
181,191,Cockayne syndrome
181,100993,Autosomal dominant spastic paraplegia type 12
181,100999,Autosomal dominant spastic paraplegia type 19
181,171612,Autosomal dominant spastic paraplegia type 37
181,171863,Autosomal dominant spastic paraplegia type 42
181,320355,Autosomal dominant spastic paraplegia type 41
181,401849,Autosomal spastic paraplegia type 72
181,444099,Autosomal dominant spastic paraplegia type 73
181,689231,IFH1-related hereditary spastic paraplegia
181,631068,Autosomal dominant spastic paraplegia type 80
181,100980,Autosomal dominant pure spastic paraplegia
181,101004,Autosomal recessive spastic paraplegia type 24
181,101008,Autosomal recessive spastic paraplegia type 28
181,401785,Autosomal recessive spastic paraplegia type 62
181,401840,Autosomal recessive spastic paraplegia type 71
181,631076,Autosomal recessive spastic paraplegia type 83
181,689234,RNASEH2B-related hereditary spastic paraplegia
181,100982,Autosomal recessive pure spastic paraplegia
181,171607,X-linked spastic paraplegia type 34
181,320332,X-linked pure spastic paraplegia
181,102012,Pure hereditary spastic paraplegia
181,2466,MASA syndrome
181,98888,X-linked complex spastic paraplegia
181,521390,Spastic paraplegia-intellectual disability-nystagmus-obesity syndrome
181,447753,Autosomal dominant spastic paraplegia type 9A
181,2819,Spastic paraplegia-facial-cutaneous lesions syndrome
181,2820,Spastic paraplegia-nephritis-deafness syndrome
181,2821,Spastic paraplegia-neuropathy-poikiloderma syndrome
181,2826,Spastic paraplegia-precocious puberty syndrome
181,100998,Autosomal dominant spastic paraplegia type 17
181,101009,Autosomal dominant spastic paraplegia type 29
181,171617,Autosomal dominant spastic paraplegia type 38
181,320365,Autosomal dominant spastic paraplegia type 36
181,329475,Spastic paraplegia-Paget disease of bone syndrome
181,615938,Spastic paraparesis-cataracts-speech delay syndrome
181,100979,Autosomal dominant complex spastic paraplegia
181,459056,Autosomal recessive spastic paraplegia type 75
181,477673,Postnatal microcephaly-infantile hypotonia-spastic diplegia-dysarthria-intellectual disability syndrome
181,2818,Spastic paraplegia-glaucoma-intellectual disability syndrome
181,100996,Autosomal recessive spastic paraplegia type 15
181,101000,Autosomal recessive spastic paraplegia type 20
181,101003,Autosomal recessive spastic paraplegia type 23
181,101005,Autosomal recessive spastic paraplegia type 25
181,101006,Autosomal recessive spastic paraplegia type 26
181,139480,Autosomal recessive spastic paraplegia type 39
181,139578,Mutilating hereditary sensory neuropathy with spastic paraplegia
181,171622,Autosomal recessive spastic paraplegia type 32
181,280763,Severe intellectual disability and progressive spastic paraplegia
181,319199,Autosomal recessive spastic paraplegia type 53
181,320370,Autosomal recessive spastic paraplegia type 43
181,320380,Autosomal recessive spastic paraplegia type 54
181,320385,Hereditary sensory and autonomic neuropathy due to TECPR2 mutation
181,320391,Autosomal recessive spastic paraplegia type 46
181,320401,Autosomal recessive spastic paraplegia type 44
181,397946,Autosomal spastic paraplegia type 58
181,401780,Autosomal recessive spastic paraplegia type 61
181,401795,Autosomal recessive spastic paraplegia type 59
181,401800,Autosomal recessive spastic paraplegia type 60
181,401805,Autosomal recessive spastic paraplegia type 63
181,401810,Autosomal recessive spastic paraplegia type 64
181,401815,Autosomal recessive spastic paraplegia type 66
181,401820,Autosomal recessive spastic paraplegia type 67
181,401830,Autosomal recessive spastic paraplegia type 69
181,401835,Autosomal recessive spastic paraplegia type 70
181,320406,Spastic paraplegia-optic atrophy-neuropathy syndrome
181,431329,Autosomal recessive spastic paraplegia type 57
181,468661,Autosomal recessive spastic paraplegia type 74
181,320375,Autosomal recessive spastic paraplegia type 55
181,431320,Spastic paraplegia-optic atrophy-neuropathy and spastic paraplegia-optic atrophy-neuropathy-related disorder
181,447760,Autosomal recessive spastic paraplegia type 9B
181,506353,Autosomal recessive complex spastic paraplegia due to Kennedy pathway dysfunction
181,101001,Autosomal recessive spastic paraplegia type 21
181,171629,Autosomal recessive spastic paraplegia type 35
181,496689,Kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome
181,488594,Autosomal recessive spastic paraplegia type 76
181,631073,Autosomal recessive spastic paraplegia type 82
181,631079,Autosomal recessive spastic paraplegia type 84
181,513436,Autosomal recessive spastic paraplegia type 78
181,631082,Autosomal recessive spastic paraplegia type 85
181,631085,Autosomal recessive spastic paraplegia type 86
181,100981,Autosomal recessive complex spastic paraplegia
181,320360,MT-ATP6-related mitochondrial spastic paraplegia
181,102013,Complex hereditary spastic paraplegia
181,101010,Autosomal spastic paraplegia type 30
181,209951,Autosomal spastic paraplegia type 18
181,100984,Autosomal dominant spastic paraplegia type 3
181,100985,Autosomal dominant spastic paraplegia type 4
181,100988,Autosomal dominant spastic paraplegia type 6
181,100991,Autosomal dominant spastic paraplegia type 10
181,100994,Autosomal dominant spastic paraplegia type 13
181,101011,Autosomal dominant spastic paraplegia type 31
181,447757,Autosomal dominant spastic paraplegia type 9B
181,100989,Autosomal dominant spastic paraplegia type 8
181,320342,Pure or complex autosomal dominant spastic paraplegia
181,631088,Autosomal recessive spastic paraplegia type 87
181,2429,Macrocephaly-spastic paraplegia-dysmorphism syndrome
181,2822,Autosomal recessive spastic paraplegia type 11
181,100986,Autosomal recessive spastic paraplegia type 5A
181,100995,Autosomal recessive spastic paraplegia type 14
181,320396,Autosomal recessive spastic paraplegia type 45
181,306511,Autosomal recessive spastic paraplegia type 48
181,320411,Autosomal recessive spastic paraplegia type 56
181,466722,Autosomal recessive spastic paraplegia type 77
181,101007,Autosomal recessive spastic paraplegia type 27
181,320346,Pure or complex autosomal recessive spastic paraplegia
181,59,Allan-Herndon-Dudley syndrome
181,99015,Spastic paraplegia type 2
181,100997,X-linked spastic paraplegia type 16
181,320350,Pure or complex X-linked spastic paraplegia
181,320335,Pure or complex hereditary spastic paraplegia
181,685,Hereditary spastic paraplegia
181,280210,"Pelizaeus-Merzbacher disease, connatal form"
181,280219,"Pelizaeus-Merzbacher disease, classic form"
181,280224,"Pelizaeus-Merzbacher disease, transitional form"
181,280229,Pelizaeus-Merzbacher disease in female carriers
181,280234,Null syndrome
181,702,Pelizaeus-Merzbacher disease
181,35689,Primary lateral sclerosis
181,52368,Mohr-Tranebjaerg syndrome
181,54247,Posterior cortical atrophy
181,77299,Microphthalmia-brain atrophy syndrome
181,83629,Leukoencephalopathy-spondyloepimetaphyseal dysplasia syndrome
181,85162,Facial onset sensory and motor neuronopathy
181,85334,"X-linked neurodegenerative syndrome, Bertini type"
181,85336,"X-linked neurodegenerative syndrome, Hamel type"
181,1020,Early-onset autosomal dominant Alzheimer disease
181,90020,Parkinson-dementia complex of Guam
181,100069,Semantic dementia
181,250831,Logopenic progressive aphasia
181,95432,Primary progressive aphasia
181,282,Frontotemporal dementia
181,52430,Inclusion body myopathy with Paget disease of bone and frontotemporal dementia
181,98535,Frontotemporal degeneration with dementia
181,98539,Early-onset ataxia with dementia
181,98540,Late-onset ataxia with dementia
181,98538,Ataxia with dementia
181,412066,PRKAR1B-related neurodegenerative dementia with intermediate filaments
181,97345,ABri amyloidosis
181,97346,ADan amyloidosis
181,439254,ITM2B amyloidosis
181,2770,Nasu-Hakola disease
181,356,Gerstmann-Straussler-Scheinker syndrome
181,466,Fatal familial insomnia
181,280397,Familial Alzheimer-like prion disease
181,397606,PrP systemic amyloidosis
181,280400,Inherited human prion disease
181,586130,Sporadic fatal insomnia
181,576356,Sporadic human prion disease
181,576360,Acquired human prion disease
181,56970,Human prion disease
181,456318,Hereditary sensory neuropathy-deafness-dementia syndrome
181,313808,Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia
181,98534,Neurodegenerative disease with dementia
181,221074,Marchiafava-Bignami disease
181,313850,Infantile cerebellar-retinal degeneration
181,314566,Primary progressive apraxia of speech
181,352654,Early-onset progressive neurodegeneration-blindness-ataxia-spasticity syndrome
181,352723,Attenuated Chédiak-Higashi syndrome
181,357043,Amyotrophic lateral sclerosis type 4
181,363400,Severe neurodegenerative syndrome with lipodystrophy
181,363969,Autosomal recessive cerebral atrophy
181,371364,Hypotonia-speech impairment-severe cognitive delay syndrome
181,397922,Ferro-cerebro-cutaneous syndrome
181,438134,PCNA-related progressive neurodegenerative photosensitivity syndrome
181,505242,Psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome
181,555402,NAD(P)HX dehydratase deficiency
181,555407,NAD(P)HX epimerase deficiency
181,457406,Multiple mitochondrial dysfunctions syndrome type 4
181,457205,Infantile-onset axonal motor and sensory neuropathy-optic atrophy-neurodegenerative syndrome
181,454706,Progressive muscular atrophy
181,182070,Rare neurodegenerative disease
181,2131,Alternating hemiplegia of childhood
181,209973,Benign nocturnal alternating hemiplegia of childhood
181,209978,Alternating hemiplegia
181,210141,Inherited congenital spastic tetraplegia
181,1799,Familial developmental dysphasia
181,209908,Isolated childhood apraxia of speech
181,211053,Specific language disorder
181,211047,Specific learning disability
181,221117,Gerstmann syndrome
181,238624,Idiopathic intracranial hypertension
181,892,Von Hippel-Lindau disease
181,353277,Rubinstein-Taybi syndrome due to CREBBP mutations
181,353281,Rubinstein-Taybi syndrome due to 16p13.3 microdeletion
181,353284,Rubinstein-Taybi syndrome due to EP300 haploinsufficiency
181,783,Rubinstein-Taybi syndrome
181,524,Li-Fraumeni syndrome
181,377,Gorlin syndrome
181,2481,Neurocutaneous melanocytosis
181,99818,Turcot syndrome with polyposis
181,252202,Constitutional mismatch repair deficiency syndrome
181,252206,Melanoma and neural system tumor syndrome
181,443101,Hypothalamic adipsic hypernatraemia syndrome
181,93921,Full schwannomatosis
181,634461,Mosaic neurofibromatosis type 1
181,634475,Mosaic NF2-related schwannomatosis
181,634492,Mosaic schwannomatosis
181,637,Full NF2-related schwannomatosis
181,634518,Neurofibromatosis/schwannomatosis
181,252190,Inherited nervous system cancer-predisposing syndrome
181,276174,Idiopathic recurrent stupor
181,3465,Worster-Drought syndrome
181,29822,Spontaneous periodic hypothermia
181,43393,Lambert-Eaton myasthenic syndrome
181,71505,Cancer-associated retinopathy
181,208999,Paraneoplastic sensory ganglionopathy
181,36388,Paraneoplastic neurologic syndrome
181,2085,Glaucoma-sleep apnea syndrome
181,33208,Idiopathic hypersomnia
181,33543,Kleine-Levin syndrome
181,73267,Non-24-hour sleep-wake syndrome
181,164736,Familial advanced sleep-phase syndrome
181,420789,Autoimmune encephalopathy with parasomnia and obstructive sleep apnea
181,2073,Narcolepsy type 1
181,83465,Narcolepsy type 2
181,619284,Narcolepsy
181,600663,NRXN1-related severe neurodevelopmental disorder-motor stereotypies-chronic constipation-sleep-wake cycle disturbance
181,68354,Rare sleep disorder
181,1659,Dermatoleukodystrophy
181,495844,C11ORF73-related autosomal recessive hypomyelinating leukodystrophy
181,466934,VPS11-related autosomal recessive hypomyelinating leukodystrophy
181,51,Aicardi-Goutières syndrome
181,99853,Ovarioleukodystrophy
181,99854,Cree leukoencephalopathy
