data,AverageAgeOfOnset,Date,DisorderGroup,ORPHAcode,OrphanetURL,Preferred term,TypeOfInheritance,Typology
95433,['Childhood'],2024-12-03 07:13:23,Disorder,95433,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95433,Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome,['Autosomal recessive'],Disease
95434,"['Adult', 'Childhood', 'Elderly', 'Infancy']",2024-12-03 07:13:23,Disorder,95434,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95434,Autosomal recessive cerebellar ataxia-movement disorder syndrome,['Autosomal recessive'],Disease
95455,['All ages'],2024-12-03 07:13:23,Disorder,95455,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95455,Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum,['Not applicable'],Disease
95459,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,95459,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95459,Congenital tricuspid stenosis,,Morphological anomaly
95494,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,95494,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95494,"Combined pituitary hormone deficiencies, genetic forms","['Autosomal dominant', 'Autosomal recessive', 'X-linked recessive']",Disease
95496,['Childhood'],2024-12-03 07:13:23,Disorder,95496,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95496,Pituitary stalk interruption syndrome,"['Autosomal dominant', 'Autosomal recessive', 'Not applicable']",Morphological anomaly
95506,['Adult'],2024-12-03 07:13:23,Group of disorders,95506,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95506,Primary hypophysitis,['Not applicable'],Clinical group
95512,"['Adolescent', 'Adult']",2024-12-03 07:13:23,Disorder,95512,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95512,Adenohypophysitis,,Disease
95513,"['Adolescent', 'Adult', 'Childhood', 'Elderly']",2024-12-03 07:13:23,Disorder,95513,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95513,Panhypophysitis,,Disease
95613,['All ages'],2024-12-03 07:13:23,Disorder,95613,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95613,Pituitary apoplexy,['Not applicable'],Disease
95619,"['Adolescent', 'Adult', 'Childhood', 'Elderly']",2024-12-03 07:13:23,Disorder,95619,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95619,Post-traumatic pituitary deficiency,,Disease
95626,['All ages'],2024-12-03 07:13:23,Subtype of disorder,95626,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95626,Acquired arginine vasopressin deficiency,,Clinical subtype
95699,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,95699,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95699,Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency,['Autosomal recessive'],Disease
95700,['Infancy'],2024-12-03 07:13:23,Disorder,95700,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95700,Familial adrenal hypoplasia with absent pituitary luteinizing hormone,['Autosomal recessive'],Disease
95702,"['Childhood', 'Infancy']",2024-12-03 07:13:23,Disorder,95702,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95702,X-linked adrenal hypoplasia congenita,['X-linked recessive'],Disease
95706,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,95706,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95706,Non-syndromic posterior hypospadias,"['Multigenic/multifactorial', 'X-linked recessive']",Morphological anomaly
95707,['Neonatal'],2024-12-03 07:13:23,Disorder,95707,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95707,Idiopathic isolated micropenis,,Morphological anomaly
95712,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,95712,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95712,Thyroid ectopia,['Not applicable'],Morphological anomaly
95713,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,95713,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95713,Athyreosis,['Autosomal dominant'],Morphological anomaly
95715,['Neonatal'],2024-12-03 07:13:23,Disorder,95715,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95715,Congenital hypothyroidism due to transplacental passage of TSH-binding inhibitory antibodies,['Not applicable'],Disease
95716,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,95716,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95716,Familial thyroid dyshormonogenesis,['Autosomal recessive'],Disease
95717,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,95717,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95717,Idiopathic congenital hypothyroidism,,Disease
95719,['Neonatal'],2024-12-03 07:13:23,Disorder,95719,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95719,Thyroid hemiagenesis,['Not applicable'],Morphological anomaly
95720,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,95720,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95720,Thyroid hypoplasia,"['Autosomal dominant', 'Not applicable']",Morphological anomaly
96055,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96055,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96055,Tetrasomy 21 syndrome,,Malformation syndrome
96059,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96059,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96059,Mosaic trisomy 4 syndrome,,Malformation syndrome
96060,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96060,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96060,Mosaic trisomy 5 syndrome,,Malformation syndrome
96061,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96061,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96061,Mosaic trisomy 8 syndrome,"['Not applicable', 'Unknown']",Malformation syndrome
96063,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96063,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96063,Mosaic trisomy 10 syndrome,,Malformation syndrome
96068,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96068,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96068,Mosaic trisomy 22 syndrome,,Malformation syndrome
96069,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96069,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96069,Distal duplication 1p36 syndrome,,Malformation syndrome
96070,['Neonatal'],2024-12-03 07:13:23,Disorder,96070,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96070,Distal duplication 2p syndrome,,Malformation syndrome
96071,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96071,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96071,Distal duplication 3p syndrome,,Malformation syndrome
96072,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96072,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96072,4p16.3 microduplication syndrome,,Malformation syndrome
96074,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96074,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96074,Distal duplication 7p syndrome,,Malformation syndrome
96078,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96078,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96078,16p13.3 microduplication syndrome,,Malformation syndrome
96092,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96092,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96092,8p inverted duplication/deletion syndrome,"['Not applicable', 'Unknown']",Malformation syndrome
96094,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96094,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96094,Distal duplication 2q syndrome,,Malformation syndrome
96095,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96095,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96095,3q26 microduplication syndrome,,Malformation syndrome
96096,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96096,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96096,Distal duplication 4q syndrome,,Malformation syndrome
96097,['Neonatal'],2024-12-03 07:13:23,Disorder,96097,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96097,Distal duplication 5q syndrome,,Malformation syndrome
96098,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96098,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96098,Distal duplication 6q syndrome,,Malformation syndrome
96100,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96100,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96100,Distal duplication 8q syndrome,,Malformation syndrome
96101,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96101,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96101,Distal duplication 9q syndrome,,Malformation syndrome
96102,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96102,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96102,Distal duplication 10q syndrome,,Malformation syndrome
96103,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96103,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96103,Distal duplication 11q syndrome,,Malformation syndrome
96105,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96105,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96105,Distal duplication 13q syndrome,,Malformation syndrome
96106,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96106,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96106,Distal duplication 16q syndrome,,Malformation syndrome
96107,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96107,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96107,Distal duplication 20q syndrome,,Malformation syndrome
96109,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96109,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96109,Distal duplication 22q syndrome,,Malformation syndrome
96112,['Neonatal'],2024-12-03 07:13:23,Disorder,96112,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96112,Non-distal duplication 9q syndrome,,Malformation syndrome
96121,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96121,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96121,7q11.23 microduplication syndrome,,Malformation syndrome
96123,['Neonatal'],2024-12-03 07:13:23,Disorder,96123,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96123,Monosomy 22 syndrome,,Malformation syndrome
96125,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96125,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96125,Distal deletion 6p syndrome,"['Not applicable', 'Unknown']",Malformation syndrome
96126,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96126,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96126,Distal deletion 7p syndrome,,Malformation syndrome
96129,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96129,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96129,Distal deletion 19p syndrome,,Malformation syndrome
96145,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96145,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96145,Distal deletion 4q syndrome,,Malformation syndrome
96147,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,96147,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96147,Kleefstra syndrome due to 9q34 microdeletion,['Not applicable'],Etiological subtype
96148,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96148,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96148,Distal deletion 10q syndrome,"['Not applicable', 'Unknown']",Malformation syndrome
96149,['Neonatal'],2024-12-03 07:13:23,Disorder,96149,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96149,Distal deletion 12q syndrome,,Malformation syndrome
96150,['Neonatal'],2024-12-03 07:13:23,Disorder,96150,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96150,Distal deletion 14q syndrome,,Malformation syndrome
96160,['Neonatal'],2024-12-03 07:13:23,Disorder,96160,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96160,Non-distal deletion 12q syndrome,,Malformation syndrome
96167,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96167,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96167,Recombinant 8 syndrome,['Unknown'],Malformation syndrome
96168,['Neonatal'],2024-12-03 07:13:23,Disorder,96168,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96168,Monosomy 13q34 syndrome,['Not applicable'],Malformation syndrome
96169,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96169,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96169,Koolen-De Vries syndrome,['Autosomal dominant'],Malformation syndrome
96170,['Neonatal'],2024-12-03 07:13:23,Disorder,96170,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96170,Emanuel syndrome,,Malformation syndrome
96171,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96171,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96171,Ring chromosome 2 syndrome,,Malformation syndrome
96172,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96172,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96172,Ring chromosome 3 syndrome,,Malformation syndrome
96173,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96173,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96173,Ring chromosome 9 syndrome,,Malformation syndrome
96175,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96175,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96175,Ring chromosome 11 syndrome,,Malformation syndrome
96176,"['Antenatal', 'Childhood', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96176,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96176,Ring chromosome 13 syndrome,,Malformation syndrome
96177,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96177,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96177,Ring chromosome 15 syndrome,,Malformation syndrome
96178,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96178,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96178,Ring chromosome 16 syndrome,,Malformation syndrome
96179,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96179,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96179,Maternal uniparental disomy of chromosome 2 syndrome,,Malformation syndrome
96180,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96180,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96180,Maternal uniparental disomy of chromosome 4 syndrome,,Malformation syndrome
96181,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96181,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96181,Maternal uniparental disomy of chromosome 6 syndrome,,Malformation syndrome
96182,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,96182,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96182,Silver-Russell syndrome due to maternal uniparental disomy of chromosome 7,,Etiological subtype
96183,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96183,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96183,Maternal uniparental disomy of chromosome 9 syndrome,,Malformation syndrome
96184,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,96184,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96184,Temple syndrome due to maternal uniparental disomy of chromosome 14,,Etiological subtype
96185,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96185,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96185,Maternal uniparental disomy of chromosome 16 syndrome,,Malformation syndrome
96186,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96186,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96186,Maternal uniparental disomy of chromosome 20 syndrome,,Malformation syndrome
96188,"['Antenatal', 'Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96188,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96188,Maternal uniparental disomy of chromosome 22 syndrome,,Malformation syndrome
96190,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96190,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96190,Paternal uniparental disomy of chromosome 5 syndrome,,Malformation syndrome
96191,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96191,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96191,Paternal uniparental disomy of chromosome 6 syndrome,,Malformation syndrome
96192,"['Childhood', 'Infancy']",2024-12-03 07:13:23,Disorder,96192,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96192,Paternal uniparental disomy of chromosome 7 syndrome,,Malformation syndrome
96194,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96194,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96194,Paternal uniparental disomy of chromosome 20 syndrome,,Malformation syndrome
96195,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96195,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96195,Paternal uniparental disomy of chromosome 21 syndrome,,Malformation syndrome
96201,"['Antenatal', 'Neonatal']",2024-12-03 07:13:23,Disorder,96201,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96201,X small rings syndrome,,Malformation syndrome
96253,['Adult'],2024-12-03 07:13:23,Disorder,96253,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96253,Cushing disease,['Not applicable'],Disease
96263,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Disorder,96263,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96263,"48,XXXY syndrome","['Not applicable', 'Unknown']",Malformation syndrome
96264,['Childhood'],2024-12-03 07:13:23,Disorder,96264,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96264,"49,XXXXY syndrome","['Not applicable', 'Unknown']",Malformation syndrome
96265,['Neonatal'],2024-12-03 07:13:23,Subtype of disorder,96265,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96265,Leydig cell hypoplasia due to complete LH resistance,,Clinical subtype
96266,['Neonatal'],2024-12-03 07:13:23,Subtype of disorder,96266,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96266,Leydig cell hypoplasia due to partial LH resistance,,Clinical subtype
96334,"['Infancy', 'Neonatal']",2024-12-03 07:13:23,Subtype of disorder,96334,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96334,Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14,,Etiological subtype
97214,"['Adolescent', 'Adult', 'Childhood']",2024-12-03 07:13:23,Disorder,97214,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97214,Eisenmenger syndrome,['Not applicable'],Malformation syndrome
97229,"['Adolescent', 'Adult', 'Childhood', 'Infancy']",2024-12-03 07:13:23,Disorder,97229,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97229,Riboflavin transporter deficiency,['Autosomal recessive'],Malformation syndrome
97230,['All ages'],2024-12-03 07:13:23,Disorder,97230,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97230,Solar urticaria,['Not applicable'],Disease
